study_id,series_id,image_id,save_name,shape,shape_crop,window,crop_starts,photometric_interpreation,series_number,instance_number
206b9724427d,f23660c30238,55de7e11b33b,206b9724427d_55de7e11b33b.png,"(2631, 2400)","(2631, 2399)","(259.0, 3004.0)","(0, 0)",MONOCHROME2,1,1
0142feaef82f,8f0c767d4e3f,55e22c0c5de0,0142feaef82f_55e22c0c5de0.png,"(2540, 2880)","(2400, 2880)","(459.0, 14883.0)","(70, 0)",MONOCHROME2,,
f556a329c873,c3ce11c94966,55eac3fc31fd,f556a329c873_55eac3fc31fd.png,"(2520, 3032)","(2517, 3027)","(11.0, 3641.0)","(0, 5)",MONOCHROME2,1,1
e057d156dc1b,23fac26ede9f,5613f35bd348,e057d156dc1b_5613f35bd348.png,"(3320, 3408)","(3320, 3408)","(21.0, 3347.0)","(0, 0)",MONOCHROME2,3,1
b961251588f6,bf4079c382b5,562962571ea3,b961251588f6_562962571ea3.png,"(2540, 2880)","(2400, 2880)","(373.0, 8956.0)","(70, 0)",MONOCHROME2,,
74d11c0c0ea6,298c823816a7,5638228c6fe0,74d11c0c0ea6_5638228c6fe0.png,"(2416, 2872)","(2276, 2872)","(57.0, 173.0)","(70, 0)",MONOCHROME2,,
1f89329fdcf2,c5f70f0af5d3,563f8a6c25fb,1f89329fdcf2_563f8a6c25fb.png,"(2610, 2677)","(2609, 2675)","(256.0, 3466.0)","(0, 0)",MONOCHROME2,1,1
2c62594e961b,8651288896cf,564cfd4e8fab,2c62594e961b_564cfd4e8fab.png,"(2540, 2880)","(2400, 2880)","(492.0, 14006.0)","(70, 0)",MONOCHROME2,,
22278d83c0ab,07bdc4ab12b5,564e4f8c9746,22278d83c0ab_564e4f8c9746.png,"(3480, 4248)","(3480, 4248)","(65.0, 3555.0)","(0, 0)",MONOCHROME2,1,1
6b05dd27c879,5d363655e916,566228fcdc9e,6b05dd27c879_566228fcdc9e.png,"(2544, 3056)","(2540, 3052)","(6.0, 2933.0)","(4, 0)",MONOCHROME2,1,1
4f429eb104df,002b0682d370,5662a418a7f0,4f429eb104df_5662a418a7f0.png,"(3488, 4256)","(3487, 4255)","(108.0, 3649.0)","(0, 0)",MONOCHROME2,1,1
abe76d6fc929,19db2eb3cc36,5687abeb8010,abe76d6fc929_5687abeb8010.png,"(2800, 3408)","(2800, 3408)","(1689.0, 14728.0)","(0, 0)",MONOCHROME1,1,1
983579cf7e1a,92612919363a,56b0b5110844,983579cf7e1a_56b0b5110844.png,"(2336, 2836)","(2336, 2836)","(4860.0, 17019.0)","(0, 0)",MONOCHROME1,1,1
b49952dcdb83,03e658418d2e,56b70be7b9ec,b49952dcdb83_56b70be7b9ec.png,"(2336, 2836)","(2336, 2836)","(1880.0, 15918.0)","(0, 0)",MONOCHROME1,1,1
ed7cc735db6c,9011f8950624,56b735094a1f,ed7cc735db6c_56b735094a1f.png,"(3480, 4248)","(3054, 3803)","(172.0, 1886.0)","(407, 368)",MONOCHROME1,1,1
89d2589d197c,4416a86be58e,56c506249be2,89d2589d197c_56c506249be2.png,"(3032, 3032)","(3029, 3028)","(1.0, 3424.0)","(0, 4)",MONOCHROME2,1,1
2b69ea062f72,4f5c4e845d74,56cdb0916363,2b69ea062f72_56cdb0916363.png,"(3000, 3000)","(3000, 2999)","(20.0, 3570.0)","(0, 0)",MONOCHROME2,1,1
7610dab485fc,2c6ac33dc1ff,56d2c0ca14f8,7610dab485fc_56d2c0ca14f8.png,"(2436, 3032)","(2436, 3032)","(5829.0, 64894.0)","(0, 0)",MONOCHROME1,2,1
9d55b43150e5,9ece136e7fcd,56e2f9ad952d,9d55b43150e5_56e2f9ad952d.png,"(2801, 2802)","(2801, 2801)","(84.0, 3003.0)","(0, 0)",MONOCHROME2,1,1
376f075346cd,3ecf10209a85,56e3ae675ecc,376f075346cd_56e3ae675ecc.png,"(3488, 4256)","(3487, 4255)","(69.0, 3573.0)","(0, 0)",MONOCHROME2,1,1
3d2d006e9cc7,e15409e6ae9b,56eabfb7f38d,3d2d006e9cc7_56eabfb7f38d.png,"(3488, 4256)","(3486, 4255)","(22.0, 3547.0)","(0, 0)",MONOCHROME2,1,1
31557085aaef,ccb9b251b25b,56ed68c28819,31557085aaef_56ed68c28819.png,"(2518, 3028)","(2460, 3023)","(1149.0, 3121.0)","(58, 0)",MONOCHROME2,3,1
f05fc3dd7653,f20b1848cf92,56fdeaa6a96a,f05fc3dd7653_56fdeaa6a96a.png,"(2520, 3032)","(2517, 3028)","(190.0, 3625.0)","(0, 0)",MONOCHROME2,1,1
9855cbfdcb71,606da32f7dc3,56ff7c4e1f41,9855cbfdcb71_56ff7c4e1f41.png,"(3480, 4240)","(3480, 4240)","(74.0, 3668.0)","(0, 0)",MONOCHROME2,1,1
98d13a3c4060,f835286a84f0,5709155133b4,98d13a3c4060_5709155133b4.png,"(2991, 2992)","(2991, 2991)","(126.0, 2721.0)","(0, 0)",MONOCHROME2,1,1
9d458fcc8594,9ed6f865a4da,5713ff0665cc,9d458fcc8594_5713ff0665cc.png,"(2801, 2802)","(2801, 2801)","(123.0, 3126.0)","(0, 0)",MONOCHROME2,1,1
e770c3c0df1a,75780951b841,5715b039af05,e770c3c0df1a_5715b039af05.png,"(3052, 3052)","(3052, 3052)","(275.0, 2984.0)","(0, 0)",MONOCHROME2,1,1
c065c89e797e,1b7e353b7f73,571987d5afdf,c065c89e797e_571987d5afdf.png,"(3020, 3028)","(2995, 3028)","(44.0, 1520.0)","(0, 0)",MONOCHROME1,1,1
771832685b6a,2777eea0a93f,571a303b3eea,771832685b6a_571a303b3eea.png,"(2801, 2798)","(2801, 2797)","(65.0, 3191.0)","(0, 0)",MONOCHROME2,1,1
01f104b42afd,9ba56522a43c,5726df771382,01f104b42afd_5726df771382.png,"(2113, 2589)","(2113, 2589)","(2243.0, 14537.0)","(0, 0)",MONOCHROME1,1,1
26ec93608fcd,9dc6d5e97cb1,5726e96c702b,26ec93608fcd_5726e96c702b.png,"(3480, 4248)","(3480, 4248)","(26.0, 3370.0)","(0, 0)",MONOCHROME2,1,1
741b969bba80,a40eb36018f5,573186912c6d,741b969bba80_573186912c6d.png,"(3480, 4248)","(3480, 4248)","(127.0, 3626.0)","(0, 0)",MONOCHROME2,1,1
a4bd8a5f8b60,77f1d1a6ae0e,5742dd6a999a,a4bd8a5f8b60_5742dd6a999a.png,"(3006, 3006)","(3006, 3006)","(527.0, 3991.0)","(0, 0)",MONOCHROME2,3,3
79e2eafdb5cd,1bb33ac3496a,575135cef005,79e2eafdb5cd_575135cef005.png,"(2520, 3032)","(2517, 3027)","(1579.0, 3194.0)","(0, 5)",MONOCHROME2,1,1
89cfe8497e68,31104f9ee88f,57675376af04,89cfe8497e68_57675376af04.png,"(3480, 4248)","(3480, 4248)","(337.0, 9763.0)","(0, 0)",MONOCHROME1,1,1
f4f08a1bbea9,dce78786effb,576bb6054ad3,f4f08a1bbea9_576bb6054ad3.png,"(2336, 2836)","(2336, 2836)","(1078.0, 14603.0)","(0, 0)",MONOCHROME1,1,1
66541affb82b,f8d787bf1e72,576d88aa052e,66541affb82b_576d88aa052e.png,"(2336, 2836)","(2336, 2836)","(3922.0, 15361.0)","(0, 0)",MONOCHROME1,1,1
54d3bd418490,30e50ba000eb,578c73ebd02a,54d3bd418490_578c73ebd02a.png,"(3488, 4256)","(3486, 4255)","(70.0, 3483.0)","(0, 0)",MONOCHROME2,1,2
605f27e6f20a,1951a4ff928a,578d1c165af7,605f27e6f20a_578d1c165af7.png,"(2544, 3056)","(2541, 3052)","(7.0, 3285.0)","(0, 4)",MONOCHROME2,1,1
6721bc35410d,6c4c94b50e57,57a0ab679625,6721bc35410d_57a0ab679625.png,"(2991, 2992)","(2991, 2991)","(24.0, 2716.0)","(0, 0)",MONOCHROME2,1,1
abdaeba121f8,a1f96e2896de,57b2146108dd,abdaeba121f8_57b2146108dd.png,"(3480, 4240)","(3425, 3942)","(11.0, 3569.0)","(0, 283)",MONOCHROME2,1,1
8c273b4a9fa6,673cd32032e0,57b6a7d68589,8c273b4a9fa6_57b6a7d68589.png,"(3052, 3052)","(3052, 3052)","(13.0, 3282.0)","(0, 0)",MONOCHROME2,1,1
784afbafee30,2734dce96fcb,57bf106a9e2e,784afbafee30_57bf106a9e2e.png,"(3320, 3408)","(3310, 3408)","(23.0, 3621.0)","(10, 0)",MONOCHROME2,1,1
6d7efd97265f,8ea36dad3d1c,57c59f4d7d3e,6d7efd97265f_57c59f4d7d3e.png,"(2544, 3056)","(2540, 3052)","(7.0, 2742.0)","(4, 0)",MONOCHROME2,1,1
f2bf2f65fe68,e164d1b6fb9c,57c6e5cf617a,f2bf2f65fe68_57c6e5cf617a.png,"(3488, 4256)","(3487, 4255)","(78.0, 3522.0)","(0, 0)",MONOCHROME2,1,1
423d5a5b56b2,8c744aec2a4e,57e688a7b16a,423d5a5b56b2_57e688a7b16a.png,"(1760, 2140)","(1752, 2138)","(125.0, 2702.0)","(0, 0)",MONOCHROME2,1,1
c48aac4f37c3,1f09a2c01f9a,57f76ef70b18,c48aac4f37c3_57f76ef70b18.png,"(3480, 4248)","(3480, 4248)","(148.0, 3687.0)","(0, 0)",MONOCHROME2,1,1
fe1d8ff109c1,ee0127dec8df,57f7c8ba8acb,fe1d8ff109c1_57f7c8ba8acb.png,"(3480, 4248)","(3480, 4248)","(318.0, 3172.0)","(0, 0)",MONOCHROME2,1,1
89a16f9951f4,9128557e1122,57faddfc733e,89a16f9951f4_57faddfc733e.png,"(2544, 3056)","(2542, 2415)","(189.0, 3138.0)","(2, 163)",MONOCHROME2,2,1
51502fa7747d,d64fd3e4998b,5801a49e4c2e,51502fa7747d_5801a49e4c2e.png,"(2442, 2989)","(2441, 2987)","(182.0, 3486.0)","(0, 0)",MONOCHROME2,1,1
490545ad8409,12391b4052e0,5807a187f396,490545ad8409_5807a187f396.png,"(3488, 4256)","(3486, 4255)","(24.0, 3516.0)","(0, 0)",MONOCHROME2,1,1
48f2cfe6b564,c14d0ee402bd,5814d5237f03,48f2cfe6b564_5814d5237f03.png,"(3488, 4256)","(3486, 4255)","(33.0, 3540.0)","(0, 0)",MONOCHROME2,1,1
81acc5470917,9eb57d04a570,581fd56bc4bf,81acc5470917_581fd56bc4bf.png,"(4240, 3480)","(4240, 3480)","(6.0, 215.0)","(0, 0)",MONOCHROME2,2,1
64f0e6e828c0,1665515434d8,5825b42a91e1,64f0e6e828c0_5825b42a91e1.png,"(2012, 2012)","(2012, 2012)","(541.0, 5279.0)","(0, 0)",MONOCHROME2,6692,1
79c3bf957d49,3c6987e96032,582c442e440b,79c3bf957d49_582c442e440b.png,"(2544, 3056)","(2483, 2600)","(77.0, 3453.0)","(58, 4)",MONOCHROME2,4,1
db7bacaad1ca,d4cb5ca9a221,583afb74d9ed,db7bacaad1ca_583afb74d9ed.png,"(2320, 2832)","(2320, 2832)","(396.0, 3725.0)","(0, 0)",MONOCHROME2,1,1
98696039f5a0,3b93ecc553af,584e2a9b1a8b,98696039f5a0_584e2a9b1a8b.png,"(2544, 3056)","(2540, 2935)","(28.0, 3223.0)","(4, 0)",MONOCHROME2,1,1
4c45ac349e3a,e23ce3cfaa25,586ea12cdc1c,4c45ac349e3a_586ea12cdc1c.png,"(2520, 3032)","(2517, 2933)","(93.0, 3341.0)","(0, 99)",MONOCHROME2,1,1
54d91a0ae31a,f43d1dce8786,587ac363ab4a,54d91a0ae31a_587ac363ab4a.png,"(2667, 2690)","(2666, 2688)","(83.0, 3483.0)","(0, 0)",MONOCHROME2,1,1
b7a4443ddd3e,0ae289891c71,58835120395e,b7a4443ddd3e_58835120395e.png,"(3488, 4256)","(3486, 4116)","(96.0, 3481.0)","(0, 139)",MONOCHROME2,1,1
92aacc2910ce,def8b33d5611,588b5f226959,92aacc2910ce_588b5f226959.png,"(3032, 3032)","(3029, 3028)","(3.0, 3636.0)","(0, 4)",MONOCHROME2,1,1
4ee4406b32a0,6419a349c520,588ffbef2de4,4ee4406b32a0_588ffbef2de4.png,"(3488, 4256)","(3487, 4255)","(1.0, 3608.0)","(0, 0)",MONOCHROME2,1,1
af93e125375c,5d04717c4bfc,58934d9055e8,af93e125375c_58934d9055e8.png,"(2991, 2990)","(2991, 2989)","(47.0, 2850.0)","(0, 0)",MONOCHROME2,1,1
26d5f296c24b,f9101f51bd9a,5896e41fcc13,26d5f296c24b_5896e41fcc13.png,"(3488, 4256)","(3486, 4255)","(11.0, 3467.0)","(0, 0)",MONOCHROME2,1,1
5979bc664c1d,73bb96efbfc2,589bc7a8c4ba,5979bc664c1d_589bc7a8c4ba.png,"(2544, 3056)","(2520, 3052)","(266.0, 3286.0)","(24, 0)",MONOCHROME2,1,1
ad23cbda5b1c,f57511e7f2bf,58a3240989aa,ad23cbda5b1c_58a3240989aa.png,"(2520, 3032)","(2517, 3028)","(1457.0, 3627.0)","(0, 4)",MONOCHROME2,1,1
d0e855bbced0,827b203a514d,58aab279543f,d0e855bbced0_58aab279543f.png,"(2336, 2836)","(2336, 2836)","(1120.0, 14316.0)","(0, 0)",MONOCHROME1,1,1
d120a0459e17,a2b296d5d9c7,58bf27b5a82d,d120a0459e17_58bf27b5a82d.png,"(3480, 4240)","(3480, 4240)","(118.0, 3719.0)","(0, 0)",MONOCHROME2,1,1
62d6d024bfe4,34f391e494a8,58cb7e268638,62d6d024bfe4_58cb7e268638.png,"(3488, 4256)","(3486, 4255)","(2.0, 3311.0)","(0, 0)",MONOCHROME2,1,2
4180aa686422,b353d0c7a884,58d11abecb64,4180aa686422_58d11abecb64.png,"(2548, 3060)","(2548, 3013)","(2998.0, 16502.0)","(0, 47)",MONOCHROME1,2,1
13f212585f43,88fa8eb5de5c,58d616c1a4d4,13f212585f43_58d616c1a4d4.png,"(1760, 2140)","(1744, 2129)","(47.0, 3605.0)","(0, 1)",MONOCHROME2,1,1
a5203b903444,a4c4d00056c1,58e8657086ad,a5203b903444_58e8657086ad.png,"(2372, 3000)","(2371, 2998)","(139.0, 3498.0)","(1, 0)",MONOCHROME2,1,1
f1096fe9fd74,fb03db7891be,58f217f3dda7,f1096fe9fd74_58f217f3dda7.png,"(3480, 4240)","(3480, 4240)","(124.0, 3824.0)","(0, 0)",MONOCHROME2,1,1
4af510894843,44756cf92079,58f67fe862b2,4af510894843_58f67fe862b2.png,"(1140, 1387)","(990, 1386)","(18.0, 4034.0)","(150, 1)",MONOCHROME2,1,1
6fdb93227268,e02a4c92a203,58feda404eda,6fdb93227268_58feda404eda.png,"(2800, 3408)","(2800, 3408)","(209.0, 2683.0)","(0, 0)",MONOCHROME2,1,1
c3da9334b162,430f357a41c7,59001a4641f9,c3da9334b162_59001a4641f9.png,"(2400, 2880)","(2352, 2879)","(1482.0, 8592.0)","(24, 0)",MONOCHROME2,,
07e85f8f5e29,e99d3982b771,590ae082949d,07e85f8f5e29_590ae082949d.png,"(2489, 3050)","(2424, 3050)","(27.0, 3304.0)","(65, 0)",MONOCHROME2,3,1
acf13f7ab5d7,09f321513eaf,5918b66c0b79,acf13f7ab5d7_5918b66c0b79.png,"(3480, 4248)","(3480, 4248)","(57.0, 3285.0)","(0, 0)",MONOCHROME2,1,1
95fb8be641af,c7cfb655d0f0,592f4c2d20f7,95fb8be641af_592f4c2d20f7.png,"(2209, 2836)","(2209, 2836)","(4332.0, 14455.0)","(0, 0)",MONOCHROME1,1,1
16929474defb,1e7c1cbf21f5,59385cbc5780,16929474defb_59385cbc5780.png,"(2744, 2620)","(2735, 2615)","(114.0, 2479.0)","(9, 5)",MONOCHROME2,1,1
16d98c50e843,bba7675351e4,5953aeec0d40,16d98c50e843_5953aeec0d40.png,"(3488, 4256)","(3486, 4255)","(27.0, 3592.0)","(0, 0)",MONOCHROME2,1,1
cf7914085784,39668bf0cbd3,59710cda6113,cf7914085784_59710cda6113.png,"(3488, 4256)","(3487, 4255)","(10.0, 3502.0)","(0, 0)",MONOCHROME2,1,1
99606cd849bc,6410e573a1e1,59841c26b523,99606cd849bc_59841c26b523.png,"(3052, 3052)","(3052, 3052)","(32.0, 3383.0)","(0, 0)",MONOCHROME2,1,1
0eb98db06f45,a8fdebbf0ece,59937337e0a9,0eb98db06f45_59937337e0a9.png,"(3488, 4256)","(3486, 4255)","(7.0, 3317.0)","(0, 0)",MONOCHROME2,1,2
bc5169937093,902ceb857c73,599f1be4d84a,bc5169937093_599f1be4d84a.png,"(2801, 2798)","(2801, 2797)","(38.0, 3138.0)","(0, 0)",MONOCHROME2,1,1
906b1c0633c1,b92d8d986b72,59bc532be971,906b1c0633c1_59bc532be971.png,"(2544, 3056)","(2540, 3056)","(116.0, 3551.0)","(4, 0)",MONOCHROME2,1,1
26648048b098,c38d2ec8448b,59bd5a00b33e,26648048b098_59bd5a00b33e.png,"(2540, 2880)","(2400, 2880)","(856.0, 14699.0)","(70, 0)",MONOCHROME2,,
7082bf0562c7,1c60013a5099,59cb840515f1,7082bf0562c7_59cb840515f1.png,"(2544, 3056)","(2540, 2964)","(52.0, 3716.0)","(4, 92)",MONOCHROME2,1,1
6566073682bf,7ada9a0256ef,59d19d488fc2,6566073682bf_59d19d488fc2.png,"(3032, 3032)","(3029, 2976)","(122.0, 3417.0)","(0, 56)",MONOCHROME2,1,1
b770e72feae8,b0e152747521,59dfe8cbbf60,b770e72feae8_59dfe8cbbf60.png,"(3052, 3012)","(3052, 3012)","(148.0, 1511.0)","(0, 0)",MONOCHROME1,1,1
6c9bc782c2d2,4de7acbb16ce,59ea99e048aa,6c9bc782c2d2_59ea99e048aa.png,"(3480, 4240)","(3480, 3942)","(8.0, 3713.0)","(0, 298)",MONOCHROME2,1,1
1a3172a2e845,64ad4f240c46,59eff22a4a77,1a3172a2e845_59eff22a4a77.png,"(2336, 2836)","(2336, 2836)","(1119.0, 14675.0)","(0, 0)",MONOCHROME1,1,1
b3bd261046bf,883d8febe9d1,59f4e7cb12ff,b3bd261046bf_59f4e7cb12ff.png,"(1140, 1387)","(1140, 1387)","(654.0, 3994.0)","(0, 0)",MONOCHROME2,1,1
f2e5da098e85,775199e4d76b,5a0ad476493b,f2e5da098e85_5a0ad476493b.png,"(2320, 2832)","(2155, 2386)","(1.0, 218.0)","(3, 362)",MONOCHROME2,1,1
95dba116ccd2,4cd14eff4c2b,5a0f0eb86860,95dba116ccd2_5a0f0eb86860.png,"(3488, 4256)","(3486, 4255)","(59.0, 3579.0)","(0, 0)",MONOCHROME2,1,1
9862e4094231,39f0891a4ed4,5a2487b8efd9,9862e4094231_5a2487b8efd9.png,"(1760, 2140)","(1710, 2135)","(496.0, 3645.0)","(1, 0)",MONOCHROME2,1,1
3f4c9c73330c,48c230804113,5a2628ee58d2,3f4c9c73330c_5a2628ee58d2.png,"(3480, 4248)","(3480, 4248)","(598.0, 11154.0)","(0, 0)",MONOCHROME1,1,1
cd8dc0c789ae,00d1a1f824af,5a343fdced42,cd8dc0c789ae_5a343fdced42.png,"(2320, 2832)","(2320, 2832)","(65.0, 249.0)","(0, 0)",MONOCHROME2,1,1
8ad88b978f87,abc801dd4ea9,5a3605f90540,8ad88b978f87_5a3605f90540.png,"(3488, 4256)","(3487, 4255)","(21.0, 3390.0)","(0, 0)",MONOCHROME2,1,2
11e01ba9df76,2f298b9d1e40,5a43c16b88d7,11e01ba9df76_5a43c16b88d7.png,"(2416, 2872)","(2276, 2872)","(23.0, 89.0)","(70, 0)",MONOCHROME2,,
70c618283981,c1d65f537b32,5a462d6eb606,70c618283981_5a462d6eb606.png,"(3480, 4248)","(3480, 4248)","(101.0, 3537.0)","(0, 0)",MONOCHROME2,1,1
53d2e380669a,af4104647b22,5a4997c0273a,53d2e380669a_5a4997c0273a.png,"(3480, 4248)","(3480, 4248)","(102.0, 1672.0)","(0, 0)",MONOCHROME1,1,1
e39f4a252cb5,da04a8edffa0,5a55014dde37,e39f4a252cb5_5a55014dde37.png,"(3001, 2975)","(2980, 2975)","(319.0, 3484.0)","(0, 0)",MONOCHROME1,1,1
e8738bc58dca,20a310846e3a,5a61b0340fbc,e8738bc58dca_5a61b0340fbc.png,"(3032, 3032)","(1934, 3023)","(26.0, 3606.0)","(1095, 6)",MONOCHROME2,1,1
5623a3a86114,e9a883375245,5a7185c0a991,5623a3a86114_5a7185c0a991.png,"(2800, 3408)","(2800, 3408)","(945.0, 14496.0)","(0, 0)",MONOCHROME1,1,1
dbea96e9380e,af43289fe5e6,5a7382019a31,dbea96e9380e_5a7382019a31.png,"(2336, 2836)","(2336, 2836)","(1963.0, 15427.0)","(0, 0)",MONOCHROME1,3,1
d32d755c49d7,9de222bc5ea3,5a7ea0fb7e82,d32d755c49d7_5a7ea0fb7e82.png,"(2336, 2836)","(2336, 2836)","(1647.0, 14940.0)","(0, 0)",MONOCHROME1,2,1
06b55d23496f,0be01db0ed36,5a84eaaa2854,06b55d23496f_5a84eaaa2854.png,"(3052, 3012)","(2925, 3012)","(109.0, 1418.0)","(0, 0)",MONOCHROME1,2,1
6be8198c605e,d01693160cb9,5a8cc48014b0,6be8198c605e_5a8cc48014b0.png,"(2544, 3056)","(2539, 2738)","(109.0, 3626.0)","(5, 283)",MONOCHROME2,1,1
2d5c41d6e69b,5fa3713eada6,5a945cc5cbbf,2d5c41d6e69b_5a945cc5cbbf.png,"(3488, 4256)","(3487, 4255)","(29.0, 3477.0)","(0, 0)",MONOCHROME2,1,1
0baee5ac23b2,6b28636c4b0d,5a9ddd49c44b,0baee5ac23b2_5a9ddd49c44b.png,"(2302, 2231)","(2302, 2231)","(941.0, 3992.0)","(0, 0)",MONOCHROME2,1,1
bb251f790a9d,8cfc625fd311,5aa205996c5a,bb251f790a9d_5aa205996c5a.png,"(2436, 3032)","(2436, 3032)","(3763.0, 64675.0)","(0, 0)",MONOCHROME1,1,1
a336bfc009da,98aa7b9c0fd7,5aaf506a4d0c,a336bfc009da_5aaf506a4d0c.png,"(2174, 2836)","(2174, 2836)","(1244.0, 13822.0)","(0, 0)",MONOCHROME1,1,1
40ab9be365a1,4317550369e3,5ab1ec037d9b,40ab9be365a1_5ab1ec037d9b.png,"(2330, 2846)","(2330, 2846)","(286.0, 3221.0)","(0, 0)",MONOCHROME2,1,1
90e2e92afe33,cd9c42cce21e,5ab8f8d435b6,90e2e92afe33_5ab8f8d435b6.png,"(1883, 2333)","(1883, 2333)","(874.0, 14512.0)","(0, 0)",MONOCHROME2,,
c8939c198758,979dc2327a73,5abee60d1a9b,c8939c198758_5abee60d1a9b.png,"(2330, 2806)","(2330, 2791)","(10.0, 3479.0)","(0, 15)",MONOCHROME2,1,1
df8a4edfd64a,eafc2834e3e3,5ac2d999c150,df8a4edfd64a_5ac2d999c150.png,"(2336, 2836)","(2336, 2836)","(5103.0, 15202.0)","(0, 0)",MONOCHROME1,1,1
9039045a41db,122f118ec97b,5ad1df47efad,9039045a41db_5ad1df47efad.png,"(3480, 4240)","(3480, 4240)","(68.0, 3748.0)","(0, 0)",MONOCHROME2,1,1
d35441c203d8,eca631f0ff7e,5add73b3cf96,d35441c203d8_5add73b3cf96.png,"(3032, 3032)","(3029, 3028)","(179.0, 3561.0)","(0, 0)",MONOCHROME2,1,1
38322a96d92a,d8d893bf52f0,5ae2e80ff901,38322a96d92a_5ae2e80ff901.png,"(2336, 2836)","(2336, 2836)","(611.0, 14387.0)","(0, 0)",MONOCHROME1,1,1
022f9b3cfd91,3a6f018960d6,5af8dfe95d88,022f9b3cfd91_5af8dfe95d88.png,"(3480, 4248)","(3480, 4248)","(99.0, 3357.0)","(0, 0)",MONOCHROME2,1,1
f80048310b29,dfb1ac1ad582,5b1a846b9f01,f80048310b29_5b1a846b9f01.png,"(2874, 2840)","(2874, 2840)","(242.0, 3607.0)","(0, 0)",MONOCHROME2,1,1
0d88a0777808,eae71ec206d1,5b1e5fabcb5d,0d88a0777808_5b1e5fabcb5d.png,"(3480, 4240)","(3379, 3108)","(13.0, 190.0)","(62, 651)",MONOCHROME2,1,1
4d4042629e59,15c8dc3428f8,5b2261258aa5,4d4042629e59_5b2261258aa5.png,"(2336, 2836)","(2336, 2836)","(3230.0, 15589.0)","(0, 0)",MONOCHROME1,1,1
4b0df75f21f5,26d49b37cc33,5b322d104117,4b0df75f21f5_5b322d104117.png,"(3032, 2520)","(2571, 2498)","(1297.0, 3016.0)","(16, 22)",MONOCHROME2,1,1
f21f4dd7e3b5,64b10438ac44,5b3bf6f0afae,f21f4dd7e3b5_5b3bf6f0afae.png,"(2991, 2992)","(2991, 2991)","(56.0, 2956.0)","(0, 0)",MONOCHROME2,1,1
3f457bc13b99,96e725ac5d90,5b4bd8fe8138,3f457bc13b99_5b4bd8fe8138.png,"(2320, 2832)","(2086, 2546)","(1.0, 215.0)","(62, 167)",MONOCHROME2,1,1
6764f0f90077,610c2f2084f0,5b4f7e62949a,6764f0f90077_5b4f7e62949a.png,"(1140, 1387)","(1140, 1387)","(187.0, 4016.0)","(0, 0)",MONOCHROME2,1,1
4189ab7c6027,bcbc24177f84,5b5ab3fbd775,4189ab7c6027_5b5ab3fbd775.png,"(3012, 3028)","(3012, 3028)","(14.0, 3426.0)","(0, 0)",MONOCHROME2,1,1
cc4d29e2b176,5a2af34b3f65,5b5f7675f4cc,cc4d29e2b176_5b5f7675f4cc.png,"(2464, 2698)","(2459, 2698)","(6.0, 3366.0)","(5, 0)",MONOCHROME2,1,1
53e0e5340faf,6c343cf65b8f,5b63997ed831,53e0e5340faf_5b63997ed831.png,"(2800, 2854)","(2800, 2854)","(382.0, 3111.0)","(0, 0)",MONOCHROME2,1,1
e38bf848a4b2,e16ffae4da8c,5b687c54d3fd,e38bf848a4b2_5b687c54d3fd.png,"(3488, 4256)","(3486, 4255)","(26.0, 3575.0)","(0, 0)",MONOCHROME2,1,1
818bda3ca15d,7fb59c9e5ad5,5b6f5159204f,818bda3ca15d_5b6f5159204f.png,"(2801, 2992)","(2801, 2991)","(42.0, 2804.0)","(0, 0)",MONOCHROME2,1,1
0847b3407f85,97b38ee40e9b,5b7339345256,0847b3407f85_5b7339345256.png,"(2874, 2840)","(2874, 2840)","(6230.0, 17877.0)","(0, 0)",MONOCHROME1,1,1
7d64b5b28306,deb89f07aedd,5b73614b3664,7d64b5b28306_5b73614b3664.png,"(3032, 3032)","(3029, 3028)","(18.0, 3498.0)","(0, 4)",MONOCHROME2,1,1
d2be5fe90e29,c11125d71340,5b82bd9b9d98,d2be5fe90e29_5b82bd9b9d98.png,"(3480, 4248)","(3480, 4062)","(3.0, 220.0)","(0, 186)",MONOCHROME2,1,1
e28655aad4a9,9ec0403eac8b,5b8a35fa9e37,e28655aad4a9_5b8a35fa9e37.png,"(2544, 3056)","(2540, 2968)","(195.0, 3518.0)","(4, 88)",MONOCHROME2,1,1
43001c00ccca,a52bba88cb64,5b8bdee6eb31,43001c00ccca_5b8bdee6eb31.png,"(2436, 3032)","(2436, 3032)","(4077.0, 63661.0)","(0, 0)",MONOCHROME1,1,1
6f60cbbdff62,db82bd81e34b,5b8d34cda68e,6f60cbbdff62_5b8d34cda68e.png,"(3480, 4248)","(3480, 4089)","(104.0, 3550.0)","(0, 159)",MONOCHROME2,1,1
d49e6327fe15,736b97bfc777,5bad56698f31,d49e6327fe15_5bad56698f31.png,"(1760, 2140)","(1759, 2138)","(190.0, 2890.0)","(1, 0)",MONOCHROME2,1,1
3171080f7d14,fe3e1ca07da0,5bbc12c5236d,3171080f7d14_5bbc12c5236d.png,"(2800, 3408)","(2800, 3408)","(5245.0, 14900.0)","(0, 0)",MONOCHROME1,1,1
db29f6ed9d3a,f8012e32b927,5bbe2da53f46,db29f6ed9d3a_5bbe2da53f46.png,"(2991, 2992)","(2991, 2991)","(48.0, 2767.0)","(0, 0)",MONOCHROME2,1,1
